Date,Temp_Anomaly,NINO3.4,NOI,ONI,BEST,PDO,IOD,AMM,TNA,TSA,WHWP,AO,NAO,QBO,EA,NP,PMM
1977-01-01,-0.275,0.78,0.306,0.71,0.66,1.195,-0.003,-1.98,-0.15,-0.19,-0.14,-3.767,-2.36,-14.44,-0.49,999.016,-1.94
1977-02-01,-0.414,0.37,4.662,0.64,0.07,1.433,-0.261,-1.57,-0.22,-0.0,-0.16,-2.01,0.28,-14.9,-1.73,1001.183,-1.15
1977-03-01,-0.233,0.19,4.331,0.34,0.8,0.732,0.174,-0.83,-0.11,0.0,-0.58,0.344,1.33,-17.61,0.45,1016.826,-2.31
1977-04-01,0.028,-0.38,0.704,0.23,0.33,0.123,-0.029,-0.31,-0.09,-0.03,-1.16,1.329,1.07,-14.93,-1.01,1016.83,-1.52
1977-05-01,0.226,-0.21,-1.105,0.21,0.7,-0.056,-0.341,-0.08,-0.07,-0.05,-0.94,0.104,-1.62,-17.14,-1.21,1015.612,-1.59
1977-06-01,0.162,0.01,0.206,0.34,1.21,0.369,-0.095,0.03,0.05,-0.09,-1.62,-0.226,-0.89,-21.33,0.3,1015.161,-1.37
1977-07-01,0.077,0.09,1.129,0.35,1.2,0.322,-0.171,-0.85,-0.14,-0.14,-0.62,-0.492,-1.14,-18.17,-0.01,1017.819,0.22
1977-08-01,0.114,-0.01,-2.197,0.42,0.83,0.6,-0.26,-1.73,-0.28,0.01,-1.98,-1.412,-1.42,-11.24,-1.13,1014.026,2.44
1977-09-01,-0.303,0.4,-1.923,0.57,0.82,0.026,-0.259,-2.02,-0.24,0.03,-1.33,0.586,1.64,-5.09,0.88,1016.616,3.39
1977-10-01,-0.361,0.63,-0.706,0.73,1.15,-0.236,0.245,-2.41,-0.24,-0.09,-0.66,-0.009,0.45,-1.81,1.01,1011.428,1.7
1977-11-01,0.155,0.48,0.418,0.81,1.3,0.098,-0.127,-2.4,-0.26,-0.08,-0.5,0.605,0.37,-0.26,-0.87,1012.482,0.85
1977-12-01,-0.311,0.7,-6.57,0.79,1.12,0.183,-0.02,-1.95,-0.15,-0.07,0.01,-0.24,-0.25,1.69,0.33,1009.996,2.23
1978-01-01,-0.355,0.62,-7.837,0.69,0.64,0.805,-0.64,0.23,0.11,-0.19,-0.16,-0.347,0.46,3.21,-0.63,1000.569,3.14
1978-02-01,-0.249,0.25,-6.265,0.42,1.41,1.01,-0.53,2.0,0.2,-0.29,-0.22,-3.014,-1.99,6.07,-0.98,1000.558,3.02
1978-03-01,-0.11,-0.2,-5.78,0.06,0.42,1.392,-0.582,3.2,0.25,-0.45,-0.63,0.502,3.1,9.34,-0.24,1008.851,3.22
1978-04-01,-0.143,-0.7,-2.177,-0.18,0.11,1.207,-0.214,3.8,0.26,-0.65,-0.76,-0.967,-3.12,12.98,1.22,1013.985,3.59
1978-05-01,-0.225,-0.74,3.151,-0.31,-1.02,1.12,-0.533,2.05,0.08,-0.64,-1.03,0.059,0.37,12.23,0.1,1017.647,2.96
1978-06-01,-0.481,-0.71,2.891,-0.29,-0.48,0.605,-0.174,-0.39,-0.14,-0.47,-0.56,0.635,0.14,8.36,-0.14,1018.11,3.5
1978-07-01,-0.23,-0.55,2.047,-0.36,-0.48,-0.863,-0.107,-1.32,-0.33,-0.08,-1.31,-0.604,-0.33,6.02,0.38,1017.459,3.94
1978-08-01,-0.69,-0.79,1.419,-0.42,-0.5,-0.256,-0.224,-0.54,-0.33,-0.2,-2.03,-0.354,0.05,5.84,1.73,1015.191,2.84
1978-09-01,-0.165,-0.71,1.318,-0.42,-0.34,-0.308,-0.261,0.17,-0.21,-0.35,-2.55,-0.099,1.96,5.91,0.83,1013.892,1.0
1978-10-01,-0.202,-0.46,0.83,-0.29,0.15,0.311,-0.502,0.51,0.08,-0.38,-1.54,0.895,0.02,6.22,1.42,1012.254,1.02
1978-11-01,0.07,-0.38,0.989,-0.08,0.07,0.238,-0.458,0.05,0.01,-0.43,-1.31,2.47,3.91,4.04,1.1,1011.239,0.29
1978-12-01,-0.374,-0.06,1.565,0.0,0.19,-0.334,-0.26,-1.09,-0.19,-0.16,-0.1,-0.98,-2.08,1.46,0.29,1012.852,-0.98
1979-01-01,-0.365,-0.13,-3.011,0.03,0.28,-0.122,0.317,1.15,0.17,-0.16,-0.17,-2.233,-3.22,1.86,-0.79,1006.274,0.77
1979-02-01,-1.019,-0.22,0.203,0.07,-0.17,-0.85,-0.158,2.5,0.28,-0.24,-0.23,-0.697,-0.62,4.12,-0.2,1014.246,-0.59
1979-03-01,-0.432,-0.02,-2.035,0.2,0.34,-0.298,-0.034,2.37,0.15,-0.31,-0.73,-0.814,0.54,0.89,-0.1,1008.151,-0.97
1979-04-01,-0.648,0.02,-0.973,0.28,0.48,0.1,-0.207,2.16,0.29,0.01,-0.02,-1.157,-0.79,-3.57,0.15,1015.654,-0.36
1979-05-01,-0.368,-0.25,-0.271,0.23,-0.2,0.863,-0.444,2.42,0.35,0.07,-0.52,-0.25,1.0,-12.9,-0.83,1013.366,-0.69
1979-06-01,-0.288,-0.29,2.218,0.05,-0.12,0.483,0.108,1.96,0.42,0.1,-0.81,0.933,0.45,-19.6,0.78,1018.902,-0.34
1979-07-01,-0.417,-0.47,-2.333,0.04,-0.68,0.565,-0.315,1.16,0.28,0.14,-0.56,0.039,2.53,-21.27,-0.44,1016.903,-0.19
1979-08-01,-0.189,-0.1,-1.179,0.17,0.46,0.624,-0.226,-0.42,0.08,0.27,-0.92,-0.684,-0.85,-22.24,-0.42,1014.243,-0.16
1979-09-01,0.024,0.28,-1.069,0.33,0.36,1.332,-0.28,-0.89,0.1,0.29,-1.81,-0.046,1.12,-22.7,-0.26,1012.302,-0.84
1979-10-01,0.102,0.11,-3.067,0.45,0.36,1.429,-0.314,-0.26,0.1,0.05,0.41,-1.243,-1.95,-23.32,0.65,1008.799,1.78
1979-11-01,0.029,0.29,-1.94,0.52,0.49,0.815,-0.251,0.08,0.11,0.06,-0.37,0.475,1.95,-22.2,-1.54,1012.459,2.02
1979-12-01,0.499,0.52,-3.921,0.64,0.78,0.466,-0.101,0.89,0.26,-0.02,-0.21,1.295,2.07,-16.99,0.19,1008.989,4.13
1980-01-01,-0.031,0.54,-5.111,0.59,0.25,0.394,-0.158,2.99,0.4,-0.15,-0.13,-2.066,-1.8,-10.11,0.31,1006.584,5.73
1980-02-01,0.265,0.22,-8.808,0.46,0.23,0.973,-0.2,3.35,0.41,-0.34,-0.18,-0.934,0.7,-5.65,-0.3,999.868,6.04
1980-03-01,-0.163,0.03,1.919,0.34,0.54,0.904,-0.417,3.01,0.17,-0.26,-0.59,-1.433,-0.68,-2.9,-1.42,1010.532,5.62
1980-04-01,0.066,-0.07,-0.811,0.38,0.87,1.077,-0.095,4.19,0.56,-0.11,-0.13,-0.419,0.03,2.31,0.3,1011.328,3.72
1980-05-01,0.214,0.08,0.384,0.48,0.42,1.1,-0.066,5.1,0.71,-0.04,0.95,-1.155,-2.26,6.24,0.24,1014.535,2.35
1980-06-01,-0.078,0.21,1.308,0.46,0.63,-0.293,-0.382,3.64,0.47,-0.08,1.21,0.721,-0.21,7.33,-1.86,1018.831,0.4
1980-07-01,0.12,-0.06,-0.727,0.25,0.23,0.088,-0.661,1.53,0.19,-0.06,-0.01,-0.622,-0.91,8.74,0.45,1017.145,0.8
1980-08-01,0.172,-0.38,-0.748,0.03,-0.14,0.334,-0.822,1.73,0.29,0.03,0.34,-0.185,0.3,9.61,1.18,1018.322,0.86
1980-09-01,0.074,-0.28,-1.227,-0.07,0.24,0.266,-0.745,0.89,0.21,0.11,1.26,0.313,1.72,12.67,-0.04,1014.715,0.2
1980-10-01,0.094,-0.26,0.112,0.02,0.11,1.357,-0.657,0.22,0.05,-0.03,0.22,-0.521,-0.87,13.1,0.04,1010.473,-0.51
1980-11-01,0.167,-0.1,2.172,0.11,0.3,1.032,-0.417,0.68,0.03,-0.25,0.2,-1.361,-2.06,12.15,1.35,1007.709,-0.9
1980-12-01,-0.121,0.05,-1.494,-0.01,0.34,0.681,-0.483,0.75,-0.02,-0.59,-0.16,-0.057,1.55,9.73,-1.17,1005.696,-0.19
1981-01-01,0.798,-0.36,-5.093,-0.26,-0.26,1.378,-0.201,1.72,0.27,-0.27,-0.17,-0.116,1.0,8.51,0.11,996.444,3.62
1981-02-01,0.472,-0.64,-0.531,-0.5,-0.05,1.498,-0.024,2.78,0.16,-0.47,-0.3,-0.332,1.04,6.72,-1.13,1005.35,3.19
1981-03-01,0.449,-0.64,-2.467,-0.47,0.82,1.486,0.027,5.09,0.6,-0.64,-0.76,-1.645,0.01,7.51,0.9,1006.987,2.01
1981-04-01,0.174,-0.53,1.342,-0.37,0.18,1.385,0.092,4.03,0.34,-0.52,-1.21,0.43,-3.04,8.28,1.37,1014.894,0.82
1981-05-01,0.008,-0.57,0.728,-0.26,-0.36,1.55,-0.018,3.68,0.36,-0.4,-0.77,0.18,0.05,3.01,0.07,1013.154,0.82
1981-06-01,0.045,-0.46,0.874,-0.29,-0.53,1.971,-0.24,2.19,0.18,-0.22,-0.8,-0.438,-1.57,-3.49,-0.34,1014.9,0.94
1981-07-01,0.126,-0.64,1.091,-0.3,-0.61,1.114,-0.56,1.41,0.15,-0.23,-0.76,0.561,1.74,-5.22,-1.08,1019.235,0.26
1981-08-01,0.414,-0.53,-0.833,-0.25,-0.3,0.724,-0.628,0.32,0.09,0.12,-0.47,-0.244,1.01,-8.24,-2.09,1015.368,0.63
1981-09-01,-0.019,-0.19,1.382,-0.16,-0.18,0.926,-0.757,0.02,0.14,0.2,0.83,-1.04,0.27,-8.59,-0.73,1014.527,1.33
1981-10-01,0.125,-0.3,-0.931,-0.13,0.31,0.198,-0.606,-0.9,0.04,0.35,-0.6,-1.167,-1.06,-9.53,-2.08,1014.255,1.08
1981-11-01,0.235,-0.41,-2.93,-0.15,-0.15,0.676,-0.328,-0.17,0.13,0.26,0.13,-0.188,1.66,-9.62,-1.23,1008.771,1.59
1981-12-01,0.444,-0.2,-1.241,-0.08,-0.06,0.679,-0.019,1.91,0.27,0.1,-0.14,-1.216,-2.2,-12.31,-1.62,1008.193,1.94
1982-01-01,-0.657,0.13,1.537,-0.05,-0.29,0.218,0.144,0.37,0.19,0.03,-0.17,-0.883,-0.72,-12.52,0.3,1009.349,0.61
1982-02-01,-0.205,-0.17,-0.756,0.07,-0.04,0.097,0.166,-0.22,-0.07,-0.2,-0.14,0.974,2.25,-14.71,1.32,1011.888,1.66
1982-03-01,-0.726,0.13,-4.487,0.19,0.03,0.033,0.054,-0.45,-0.07,-0.21,-0.37,1.074,1.66,-16.67,0.75,1014.807,2.49
1982-04-01,-0.306,0.21,-2.286,0.47,0.47,-0.257,0.119,-0.68,-0.16,-0.35,0.67,1.454,-0.99,-15.55,-0.29,1018.031,3.1
1982-05-01,-0.288,0.45,-0.294,0.66,1.05,-0.649,0.223,0.31,-0.03,-0.37,0.46,-0.209,1.1,-15.26,0.1,1016.54,1.92
1982-06-01,-0.45,0.53,-3.193,0.72,1.77,-0.523,0.255,-0.3,-0.15,-0.45,-0.14,-1.18,-1.86,-15.94,2.17,1013.25,2.46
1982-07-01,-0.003,0.37,-0.65,0.79,1.54,0.675,0.265,-0.92,-0.27,-0.44,-0.46,0.005,-0.65,-8.95,-0.2,1016.685,0.91
1982-08-01,-0.276,0.73,-0.735,1.07,1.85,0.569,0.256,-0.75,-0.3,-0.57,-1.99,0.362,1.45,-1.58,-0.11,1017.827,-0.82
1982-09-01,-0.195,1.49,-1.199,1.58,1.95,1.089,0.442,-2.21,-0.28,-0.31,-2.16,0.558,1.08,4.21,-0.49,1014.843,-3.25
1982-10-01,-0.287,1.99,-2.823,1.97,2.15,0.545,0.623,-3.12,-0.34,-0.11,-2.27,-0.211,0.32,8.27,0.53,1015.204,-4.82
1982-11-01,-0.316,1.92,-5.642,2.18,2.63,-0.211,0.284,-4.18,-0.46,-0.28,-1.31,0.661,1.71,9.51,0.16,1009.125,-5.42
1982-12-01,0.311,2.2,-3.853,2.23,2.23,0.164,-0.162,-5.89,-0.5,-0.17,0.45,0.967,2.64,10.35,0.02,1005.952,-7.91
1983-01-01,0.313,2.35,-8.411,2.18,2.64,0.42,-0.482,-5.87,-0.36,0.33,1.6,1.359,4.82,10.85,1.31,1001.166,-8.67
1983-02-01,0.191,1.94,-12.164,1.92,2.75,1.084,-0.587,-3.18,-0.02,0.37,3.17,-1.806,-1.25,11.4,0.47,997.664,-6.99
1983-03-01,0.129,1.38,-11.385,1.54,2.5,1.813,-0.752,1.56,0.44,-0.14,4.47,-0.567,1.79,12.17,-0.03,1003.401,-4.24
1983-04-01,-0.211,0.95,-5.171,1.29,1.58,1.577,-0.556,2.41,0.45,-0.25,3.73,-0.738,-1.01,13.81,-1.85,1016.234,-5.04
1983-05-01,0.144,0.9,-0.328,1.06,0.67,1.351,-0.059,1.11,0.17,-0.45,4.13,-0.441,-0.57,11.93,-0.36,1015.521,-6.93
1983-06-01,-0.122,0.54,0.351,0.72,0.81,1.904,0.371,1.25,0.35,-0.45,4.82,0.313,0.54,3.12,0.75,1013.569,-7.74
1983-07-01,-0.172,-0.11,0.501,0.31,0.36,2.627,0.525,0.67,0.23,-0.31,3.33,0.131,-0.75,-3.38,-0.98,1017.073,-6.81
1983-08-01,0.232,-0.27,-0.987,-0.08,0.06,1.572,0.345,-0.98,0.01,-0.08,1.88,1.098,0.56,-6.53,0.98,1017.827,-6.41
1983-09-01,0.491,-0.52,-0.596,-0.46,-0.64,0.756,-0.069,-1.12,-0.18,0.04,0.16,0.167,-0.65,-7.75,0.93,1016.755,-4.29
1983-10-01,0.029,-1.16,-0.867,-0.81,-0.74,0.865,-0.288,-0.4,-0.15,-0.08,0.05,1.369,2.06,-10.12,0.37,1014.117,-2.83
1983-11-01,0.438,-1.29,-3.758,-1.0,-0.51,1.126,-0.343,0.42,0.05,0.06,-0.08,-0.688,-2.28,-10.29,1.72,1005.025,-0.62
1983-12-01,-0.119,-1.03,-4.06,-0.91,-0.34,1.4,-0.101,0.52,0.23,0.39,0.27,0.186,0.83,-11.42,-0.98,1007.091,1.04
1984-01-01,0.054,-0.67,4.257,-0.6,-0.33,1.286,-0.223,-1.62,-0.05,0.68,-0.17,0.905,2.53,-10.65,-2.06,1006.777,2.18
1984-02-01,-0.392,-0.19,2.995,-0.42,-0.48,1.129,-0.149,-2.97,-0.2,0.65,-0.3,-0.303,1.73,-11.34,-1.78,1007.504,0.08
1984-03-01,-0.027,-0.52,1.301,-0.34,0.05,1.461,-0.122,-3.43,-0.1,0.79,-0.52,-2.386,-2.12,-12.98,-2.14,1005.011,-0.28
1984-04-01,-0.427,-0.68,1.688,-0.43,-0.57,1.104,0.05,-2.76,-0.19,0.5,-0.04,-0.284,0.33,-14.58,0.64,1015.599,-3.35
1984-05-01,0.399,-0.73,1.318,-0.51,-0.42,0.997,-0.305,-1.77,-0.16,0.26,-0.8,0.479,-2.34,-15.05,-1.72,1015.495,-2.09
1984-06-01,-0.322,-0.9,1.482,-0.45,-0.3,0.095,-0.357,-2.65,-0.37,0.46,-2.62,0.007,0.33,-17.97,-0.17,1014.878,-1.34
1984-07-01,-0.086,-0.5,-1.165,-0.3,-0.23,0.075,-0.366,-3.17,-0.35,0.55,-3.09,0.019,0.93,-25.39,0.32,1018.525,-0.62
1984-08-01,-0.055,-0.24,1.063,-0.16,-0.33,0.558,-0.498,-3.57,-0.28,0.77,-4.25,0.466,1.0,-27.9,2.08,1015.698,-1.62
1984-09-01,-0.098,-0.34,0.632,-0.24,-0.21,0.622,-0.608,-3.43,-0.24,0.84,-6.13,-0.413,-1.31,-25.44,-0.63,1012.159,0.98
1984-10-01,-0.011,-0.67,1.62,-0.56,-0.2,0.703,-0.654,-3.14,-0.49,0.59,-5.28,-0.27,1.66,-21.59,-0.17,1011.953,1.04
1984-11-01,-0.297,-1.19,-2.479,-0.92,-0.64,0.593,-0.418,-3.12,-0.46,0.31,-2.02,-0.966,-1.16,-13.19,1.18,1008.043,-0.48
1984-12-01,-0.654,-1.34,-0.324,-1.14,-0.59,0.43,-0.278,-2.68,-0.5,0.25,-0.32,0.446,1.52,-8.16,0.06,1010.797,-0.14
1985-01-01,0.126,-1.16,0.568,-1.04,-0.16,0.875,-0.466,-3.04,-0.43,0.32,-0.17,-2.806,-2.87,-0.37,-0.34,1000.045,-0.17
1985-02-01,-0.771,-0.72,6.115,-0.85,-0.84,0.588,-0.627,-2.71,-0.37,0.52,-0.3,-1.44,-0.24,4.21,0.38,1014.156,0.27
1985-03-01,-0.155,-0.79,4.007,-0.77,-0.69,-0.064,-0.541,-3.92,-0.62,0.14,-0.91,0.551,0.07,6.3,0.18,1016.995,-1.82
1985-04-01,-0.235,-1.18,1.571,-0.78,-1.09,-0.131,-0.2,-3.9,-0.65,0.15,-2.4,0.652,0.34,11.11,0.48,1017.624,-0.36
1985-05-01,-0.104,-1.03,0.973,-0.78,-0.53,-0.279,-0.223,-4.94,-0.7,0.24,-1.9,-0.432,-2.13,13.57,-0.14,1015.625,-0.38
1985-06-01,-0.036,-0.91,-1.071,-0.63,-0.12,0.345,-0.629,-0.62,-0.3,0.04,-1.59,-0.347,-1.08,14.04,1.06,1015.553,0.99
1985-07-01,-0.517,-0.74,-1.102,-0.49,-0.25,0.957,-0.403,0.12,-0.05,0.27,-2.28,-0.39,1.09,11.1,1.71,1017.427,3.85
1985-08-01,-0.04,-0.56,0.499,-0.46,-0.64,0.876,-0.459,-0.26,-0.08,0.1,-2.76,-0.001,2.33,11.08,0.63,1018.134,3.08
1985-09-01,-0.152,-0.7,0.844,-0.4,-0.28,0.655,-0.238,-0.39,-0.16,0.02,-3.15,0.114,0.0,11.72,0.54,1015.871,3.44
1985-10-01,-0.176,-0.49,0.881,-0.35,-0.02,0.423,-0.498,-1.1,-0.14,0.27,-2.93,1.035,0.14,11.84,1.69,1015.656,2.42
1985-11-01,-0.186,-0.37,-0.695,-0.27,-0.02,-0.451,0.074,-0.23,-0.08,0.24,-1.74,-1.218,-2.85,11.45,-0.88,1012.523,4.11
1985-12-01,-0.167,-0.41,-0.512,-0.36,-0.17,0.395,-0.417,-1.88,-0.25,0.29,-0.25,-1.948,-0.43,9.51,-0.05,1001.794,5.51
1986-01-01,0.152,-0.66,-3.013,-0.49,-0.65,1.024,-0.113,-3.85,-0.62,0.2,-0.17,-0.568,1.46,8.74,-1.11,1001.437,4.93
1986-02-01,0.38,-0.71,-5.391,-0.47,0.16,1.678,-0.135,-4.4,-0.63,0.47,-0.3,-2.904,-4.02,10.15,-0.07,1000.524,4.49
1986-03-01,0.134,-0.42,-2.448,-0.31,-0.26,1.993,-0.2,-4.39,-0.61,0.38,-0.77,1.931,2.86,11.96,1.35,1007.696,4.89
1986-04-01,0.02,-0.33,2.399,-0.2,-0.29,1.397,-0.286,-5.2,-0.64,0.28,-1.79,0.103,-0.93,9.11,-1.62,1018.114,4.21
1986-05-01,0.106,-0.53,-1.489,-0.12,0.02,1.034,-0.154,-4.42,-0.54,0.26,-0.98,0.367,2.16,3.56,0.72,1015.262,4.51
1986-06-01,-0.237,-0.31,-0.069,-0.04,-0.36,1.045,-0.278,-4.37,-0.59,0.41,-1.99,0.535,-1.29,-2.15,-0.19,1013.852,4.97
1986-07-01,-0.216,-0.11,2.059,0.22,0.17,1.444,-0.546,-3.02,-0.38,0.19,-1.3,-0.008,0.88,-5.25,0.87,1017.827,3.78
1986-08-01,-0.106,0.32,0.026,0.44,0.56,0.699,-0.401,-2.75,-0.41,0.21,-2.28,-0.826,-2.21,-9.6,0.8,1015.375,4.48
1986-09-01,-0.382,0.53,0.22,0.71,0.74,0.761,-0.142,-1.68,0.04,0.3,-1.09,-0.023,-1.34,-10.21,1.96,1015.04,3.61
1986-10-01,-0.256,0.81,-1.132,0.94,0.31,1.385,-0.048,-2.34,-0.2,0.14,-1.99,1.425,2.27,-9.6,1.19,1010.959,2.75
1986-11-01,-0.264,1.01,2.168,1.14,1.32,1.813,-0.244,-3.41,-0.6,-0.17,-1.44,0.926,3.41,-8.01,-0.05,1011.886,1.44
1986-12-01,-0.251,1.12,-3.139,1.22,1.22,1.608,-0.274,-5.95,-0.69,0.02,0.02,0.06,3.42,-10.51,1.42,1001.001,1.32
1987-01-01,0.112,1.14,0.291,1.23,0.99,1.591,-0.081,-3.66,-0.32,0.02,-0.03,-1.148,-2.12,-9.93,0.82,1003.217,-1.46
1987-02-01,0.137,1.13,-1.989,1.19,1.3,1.708,0.041,-2.74,-0.17,0.08,0.18,-1.473,-0.24,-11.37,-0.03,1005.452,-1.53
1987-03-01,-0.567,0.98,-5.518,1.06,1.72,1.584,-0.137,0.18,0.22,0.16,1.76,-1.746,0.29,-14.23,0.48,1008.282,-2.06
1987-04-01,-0.243,0.58,-2.083,0.95,1.87,1.726,-0.157,0.93,0.33,0.04,2.44,0.387,2.59,-16.2,1.85,1012.302,-2.8
1987-05-01,-0.081,0.62,-1.593,0.97,1.96,1.536,0.165,0.57,0.37,0.28,2.7,0.325,-0.81,-20.05,-0.18,1016.469,-1.2
1987-06-01,0.091,0.92,-1.093,1.22,2.12,0.769,0.109,2.34,0.62,0.42,3.12,-0.71,-0.58,-21.47,-0.96,1013.988,-1.16
1987-07-01,0.398,1.29,-3.163,1.51,2.08,1.807,0.207,0.22,0.48,0.5,3.98,-0.466,-1.25,-13.96,-0.71,1015.868,-2.37
1987-08-01,-0.191,1.57,-2.171,1.7,1.83,2.171,0.297,0.78,0.56,0.43,5.14,-0.836,-2.99,-0.6,-0.98,1016.649,-3.24
1987-09-01,0.055,1.65,0.138,1.65,1.62,1.984,0.393,0.38,0.4,0.32,5.41,0.287,1.27,5.88,1.7,1015.426,-2.26
1987-10-01,-0.006,1.24,-3.031,1.48,1.12,1.244,0.255,0.58,0.45,0.42,4.18,-0.08,-0.8,9.35,-2.46,1012.446,-0.0
1987-11-01,-0.351,1.07,0.566,1.25,0.72,1.159,-0.051,-0.68,0.36,0.63,3.48,-0.536,-0.67,9.23,0.17,1009.716,0.95
1987-12-01,0.22,0.94,-0.861,1.11,0.87,0.874,0.152,1.1,0.52,0.39,0.7,-0.534,-0.81,8.41,1.22,1009.487,-1.66
1988-01-01,0.339,0.9,0.3,0.81,0.56,0.415,0.353,-1.36,0.15,0.63,0.31,0.265,0.53,7.81,-1.09,1005.401,0.33
1988-02-01,0.036,0.28,2.772,0.54,0.5,0.575,-0.154,-2.51,-0.02,0.66,-0.01,-1.066,-0.11,6.17,-1.44,1004.18,0.63
1988-03-01,0.227,0.1,7.241,0.14,0.22,0.639,-0.313,-0.66,0.27,0.77,0.77,-0.197,0.78,5.86,-2.23,1011.884,-0.08
1988-04-01,0.218,-0.44,-3.226,-0.31,-0.31,0.512,-0.128,1.39,0.38,0.59,-0.04,-0.561,-2.39,6.59,0.39,1013.575,1.03
1988-05-01,0.396,-1.25,1.243,-0.88,-1.33,0.595,-0.513,0.48,0.29,0.71,0.15,-0.846,-1.24,5.46,-1.03,1013.459,4.31
1988-06-01,0.375,-1.74,-0.313,-1.3,-1.16,0.295,-0.272,1.71,0.34,0.73,-0.3,0.061,-2.75,0.42,-1.14,1014.025,3.09
1988-07-01,0.228,-1.74,0.16,-1.3,-1.63,0.204,-0.15,1.74,0.27,0.46,-0.39,-0.143,1.46,-3.96,-0.73,1017.643,3.63
1988-08-01,0.387,-1.19,-1.831,-1.11,-1.64,-0.121,-0.289,0.47,0.03,0.5,-0.98,0.255,0.73,-2.58,0.54,1015.629,2.55
1988-09-01,0.382,-1.0,2.046,-1.19,-1.63,-0.329,-0.394,0.2,0.06,0.3,-1.86,1.039,0.8,-2.29,0.39,1016.171,1.78
1988-10-01,0.417,-1.9,0.531,-1.48,-1.79,0.024,-0.525,-0.28,-0.2,0.37,-2.31,0.032,-2.02,-1.53,0.19,1011.553,1.54
1988-11-01,-0.094,-2.05,2.417,-1.8,-2.01,0.019,-0.183,0.08,-0.23,0.14,-1.69,-0.035,-1.47,-0.84,1.19,1009.801,1.1
1988-12-01,0.23,-1.96,4.167,-1.85,-1.35,-0.247,0.156,-0.21,-0.23,0.19,-0.2,1.679,1.85,-2.42,0.75,1008.35,1.71
1989-01-01,-0.49,-1.97,8.678,-1.69,-1.45,-1.162,-0.281,-2.6,-0.42,0.41,-0.17,3.106,3.53,-2.87,1.14,1012.011,-2.82
1989-02-01,0.135,-1.47,3.284,-1.43,-1.13,-1.243,-0.045,-2.84,-0.48,0.23,-0.3,3.279,3.61,-3.56,-0.23,1015.037,-4.41
1989-03-01,0.07,-1.21,-1.98,-1.08,-1.1,-0.958,-0.319,-4.84,-0.66,0.35,-0.91,1.53,2.45,-1.63,-0.28,1013.511,-0.49
1989-04-01,0.03,-1.08,-0.508,-0.83,-1.68,-0.157,-0.48,-5.79,-0.89,0.29,-1.9,-0.25,-0.48,-1.93,-1.11,1015.953,1.23
1989-05-01,-0.247,-0.88,2.382,-0.58,-1.28,0.054,-0.594,-4.45,-0.66,0.33,-1.29,0.889,1.16,-5.46,-0.04,1017.433,1.14
1989-06-01,-0.199,-0.59,-1.82,-0.4,-0.8,0.1,-0.78,0.35,-0.17,0.31,-1.84,0.345,-0.53,-9.38,-1.2,1016.447,-0.06
1989-07-01,-0.005,-0.57,3.336,-0.31,-0.67,0.499,-0.447,2.14,0.25,0.26,-1.33,0.866,0.58,-13.86,-2.04,1018.853,0.69
1989-08-01,0.085,-0.53,0.247,-0.27,-0.06,-0.0,-0.321,2.68,0.39,0.39,-0.96,0.551,1.76,-16.98,0.05,1015.905,-0.43
1989-09-01,0.28,-0.3,-0.732,-0.24,-0.38,-0.133,-0.225,0.52,0.06,0.21,-2.1,0.703,-0.96,-18.83,-1.12,1013.414,-0.66
1989-10-01,0.263,-0.4,0.908,-0.22,-0.49,-0.227,-0.412,0.54,0.12,0.28,-0.8,0.991,0.88,-21.3,0.99,1014.568,-0.01
1989-11-01,-0.236,-0.45,0.928,-0.16,0.06,-0.526,-0.338,-0.24,-0.04,-0.06,-0.5,0.034,-2.97,-19.01,0.55,1014.047,2.07
1989-12-01,0.349,-0.13,0.474,-0.05,0.26,-0.099,-0.167,1.63,0.22,-0.25,0.03,-0.644,-2.23,-13.54,0.07,1005.283,3.74
1990-01-01,0.194,0.01,2.57,0.14,0.17,-0.312,-0.099,-0.18,-0.08,-0.34,-0.13,1.001,3.5,-8.71,0.18,1007.568,1.79
1990-02-01,0.004,0.21,1.408,0.21,0.97,-0.903,-0.289,-1.27,-0.1,0.13,-0.12,3.402,5.11,-6.74,-0.14,1017.466,-0.13
1990-03-01,1.079,0.04,0.761,0.28,0.63,-0.782,-0.143,-1.6,-0.04,0.32,-0.31,2.99,3.11,0.95,-0.03,1010.159,1.8
1990-04-01,0.72,0.08,-1.401,0.29,0.32,0.088,-0.385,-0.8,0.06,0.35,0.66,1.879,1.77,5.72,-1.11,1015.758,1.77
1990-05-01,0.471,0.08,-1.015,0.29,-0.29,0.004,-0.348,0.61,0.13,-0.06,0.49,0.943,-1.19,11.46,2.25,1014.354,1.22
1990-06-01,0.16,-0.08,0.407,0.31,0.09,-0.077,-0.568,-0.3,-0.02,0.08,0.87,0.304,0.42,12.9,-0.54,1015.801,1.13
1990-07-01,0.193,0.09,-1.779,0.33,0.02,-0.022,-0.246,0.91,0.06,-0.11,0.62,-0.296,1.43,12.54,0.54,1016.905,3.4
1990-08-01,0.087,0.22,-1.279,0.38,0.45,0.024,-0.392,2.1,0.3,-0.13,0.44,-0.18,3.31,12.63,0.45,1015.136,3.41
1990-09-01,0.062,0.22,-0.368,0.39,0.52,0.158,-0.183,2.08,0.4,-0.07,2.84,-0.21,-0.99,13.21,0.33,1013.637,2.54
